id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_validated;user_validation;creation_date;user_creation;modification_date;user_modification
898;Cockpit window;10412-0095;Camera only;Really bad;false;false;true;;2025-03-08;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;3;2024-06-15;10;2024-12-01;
899;Tail fin;0085-1110;Complete inspection;Almost perfect;true;true;false;material composition checked;2025-01-03;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-08-17;9;2024-07-16;
900;Cockpit window;76433-003;Gantry system;Really bad;false;false;false;;2025-01-22;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;1;2025-04-07;7;2024-12-17;7
901;Engine cover;14783-254;Complete inspection;Average;true;false;false;;2025-05-27;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;3;2024-09-11;6;2025-03-10;7
902;Wing A;41163-604;Rotating table plus camera;Good;false;false;false;material composition checked;2025-01-04;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-08-06;4;2025-01-13;
903;Cockpit window;47682-487;Big robot arm;Good;false;false;false;;2024-11-30;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-06-28;4;2025-01-07;8
904;Wing A;42806-057;Rotating table plus camera;Destroyed;true;true;false;;2025-02-04;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2025-01-06;7;2024-08-04;
905;Cockpit window;54569-0765;Complete inspection;Not Good;false;true;true;material composition checked;2024-08-24;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-05-20;8;2025-04-16;
906;Engine cover;47682-018;Big robot arm;Average;true;false;true;surface finish inspected;2025-04-28;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2024-12-30;9;2025-01-25;
907;Wing A;63517-160;Camera only;Perfect;false;false;true;packaging condition assessed;2024-12-01;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2025-03-20;9;2024-08-06;
908;Landing gear;49288-0569;Camera only;Really bad;true;false;false;;2025-03-14;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-02-27;7;2025-01-04;
909;Cockpit window;41250-314;Complete inspection;Average;false;false;true;;2025-01-06;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2025-01-23;7;2024-08-18;
910;Flap;67510-0085;Rotating table plus camera;Average;true;false;true;weight recorded;2024-08-19;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2024-11-04;10;2025-02-27;3
911;Elevator;57900-002;Camera only;Average;true;true;false;material composition checked;2024-09-27;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2024-09-10;5;2025-02-17;
912;Wing A;10191-1245;Complete inspection;Average;true;true;true;;2024-10-03;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-12-11;4;2024-11-27;
913;Fuselage panel;15408-002;Complete inspection;Almost perfect;true;true;false;weight recorded;2025-03-31;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-08-27;4;2025-02-16;5
914;Landing gear;36987-2884;Complete inspection;Perfect;false;true;true;color consistency verified;2024-06-24;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2024-10-21;7;2025-01-25;9
915;Tail fin;49999-447;Camera only;Good;true;false;true;dimensions measured;2025-03-17;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;true;3;2024-07-29;6;2024-07-01;
916;Engine cover;68152-108;Rotating table plus camera;Destroyed;false;true;true;weight recorded;2025-02-03;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-11-17;4;2025-04-27;9
917;Flap;76437-609;Big robot arm;Good;false;false;true;color consistency verified;2025-04-21;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2024-12-25;9;2024-10-03;
918;Rudder;10019-037;Gantry system;Almost perfect;false;false;true;;2024-07-13;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-10-10;8;2024-07-13;
919;Flap;54575-228;Complete inspection;Not Good;true;true;false;;2025-04-04;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-12-20;7;2024-06-15;4
920;Tail fin;36987-2256;Complete inspection;Almost perfect;false;false;true;;2025-06-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2025-01-29;8;2024-10-23;
921;Engine cover;98132-712;Gantry system;Not Good;false;false;true;packaging condition assessed;2024-07-13;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-07-05;10;2025-03-22;
922;Flap;0054-0056;Rotating table plus camera;Not Good;true;false;false;;2024-12-21;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-12-28;5;2024-10-01;
923;Wing A;41250-025;Rotating table plus camera;Average;false;false;false;;2025-01-27;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-08-24;7;2025-04-08;
924;Flap;0093-2263;Camera only;Almost perfect;true;true;true;dimensions measured;2025-01-25;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-05-21;4;2024-07-11;
925;Rudder;24385-053;Rotating table plus camera;Not Good;false;false;true;;2024-10-30;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-01-28;8;2025-04-08;
926;Cockpit window;51985-010;Big robot arm;Almost perfect;true;true;false;;2025-06-08;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2025-04-26;5;2025-04-01;
927;Rudder;36987-1276;Gantry system;Really bad;true;true;true;weight recorded;2024-10-03;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;1;2025-05-13;8;2025-02-07;2
928;Flap;51830-052;Gantry system;Almost perfect;false;true;true;weight recorded;2025-01-06;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;1;2024-07-09;7;2024-07-12;
929;Landing gear;27241-004;Complete inspection;Not Good;true;true;true;;2024-10-23;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;1;2024-11-12;9;2025-05-04;
930;Wing A;55154-9614;Big robot arm;Perfect;false;false;false;weight recorded;2025-04-04;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-10-02;8;2025-04-12;8
931;Aileron;50988-232;Camera only;Average;true;false;true;color consistency verified;2024-12-22;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2025-04-08;6;2024-11-11;
932;Wing A;21695-062;Rotating table plus camera;Destroyed;false;true;false;;2025-04-04;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-07-16;7;2025-05-29;
933;Cockpit window;60931-001;Complete inspection;Perfect;false;false;true;;2025-04-17;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;3;2024-11-28;5;2024-09-15;2
934;Fuselage panel;43857-0335;Gantry system;Almost perfect;false;true;false;material composition checked;2024-06-19;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-11-02;8;2025-05-24;
935;Aileron;60429-219;Camera only;Really bad;true;true;true;packaging condition assessed;2024-12-09;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-03-12;4;2024-11-09;
936;Landing gear;62037-577;Gantry system;Perfect;true;true;true;packaging condition assessed;2024-07-26;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;3;2024-07-30;7;2024-10-11;
937;Wing A;55154-1339;Complete inspection;Really bad;true;false;false;;2024-10-05;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2024-11-11;10;2024-12-30;8
938;Fuselage panel;62670-3754;Camera only;Almost perfect;true;true;true;;2024-10-27;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2024-07-05;9;2024-09-06;
939;Fuselage panel;55670-475;Rotating table plus camera;Really bad;true;true;false;;2024-11-30;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;3;2025-03-08;5;2024-08-04;8
940;Wing A;40046-0056;Rotating table plus camera;Destroyed;false;false;false;dimensions measured;2024-08-09;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2024-11-05;10;2025-04-04;
941;Wing A;43419-747;Camera only;Good;false;true;false;weight recorded;2024-11-04;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-03-16;10;2024-06-11;
942;Rudder;51138-039;Big robot arm;Not Good;false;true;true;packaging condition assessed;2024-08-04;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-04-29;7;2024-09-07;
943;Cockpit window;98132-742;Big robot arm;Almost perfect;true;false;true;weight recorded;2025-01-23;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-08-21;8;2024-12-02;2
944;Aileron;58311-2222;Complete inspection;Not Good;true;true;false;;2024-10-12;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;2;2025-03-16;7;2025-02-01;
945;Rudder;64768-2919;Rotating table plus camera;Perfect;false;true;true;dimensions measured;2025-02-10;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;2;2024-11-11;9;2024-06-23;
946;Elevator;54868-5046;Gantry system;Really bad;true;false;true;weight recorded;2025-01-18;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2025-02-20;6;2025-05-09;
947;Flap;63739-500;Gantry system;Really bad;true;true;true;packaging condition assessed;2024-10-27;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-06-28;8;2024-09-06;
948;Rudder;69145-201;Complete inspection;Average;false;true;false;surface finish inspected;2025-01-17;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-12-12;9;2024-11-29;
949;Tail fin;0703-7013;Camera only;Destroyed;false;false;true;;2025-04-29;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2025-03-08;7;2025-04-28;
950;Tail fin;63868-170;Big robot arm;Good;false;true;true;;2024-12-31;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-10-22;4;2024-09-03;
951;Aileron;30142-080;Complete inspection;Perfect;true;false;false;weight recorded;2024-10-16;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;2;2024-07-23;9;2025-05-02;
952;Engine cover;60232-2289;Rotating table plus camera;Perfect;false;false;true;dimensions measured;2025-05-09;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;3;2024-06-17;7;2025-06-03;
953;Cockpit window;68084-818;Rotating table plus camera;Not Good;true;true;true;dimensions measured;2025-01-23;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;1;2025-05-14;7;2024-06-17;8
954;Flap;36987-3278;Big robot arm;Perfect;true;false;false;packaging condition assessed;2024-06-25;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;1;2024-10-21;10;2024-08-12;
955;Flap;60637-013;Rotating table plus camera;Almost perfect;true;false;true;dimensions measured;2024-12-02;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-09-11;10;2024-08-17;
956;Aileron;49035-460;Big robot arm;Almost perfect;true;true;false;color consistency verified;2025-05-29;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;3;2024-11-30;7;2025-05-21;
957;Landing gear;15071-604;Gantry system;Average;true;false;true;;2024-08-26;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;2;2024-12-01;7;2024-12-09;
958;Landing gear;51785-899;Complete inspection;Good;false;false;true;packaging condition assessed;2024-09-04;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;3;2025-01-20;5;2025-01-14;
959;Landing gear;52125-774;Rotating table plus camera;Really bad;true;true;false;packaging condition assessed;2024-08-21;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;3;2024-12-18;8;2025-02-04;
960;Elevator;49884-836;Complete inspection;Almost perfect;true;false;false;dimensions measured;2024-07-02;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2025-03-02;8;2024-11-01;
961;Rudder;76214-020;Rotating table plus camera;Good;false;false;false;packaging condition assessed;2025-05-22;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2025-05-06;8;2024-12-23;
962;Wing A;0944-2815;Rotating table plus camera;Almost perfect;false;true;false;;2025-04-25;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;1;2025-05-18;8;2024-10-22;
963;Flap;62756-299;Big robot arm;Almost perfect;true;true;true;;2025-02-24;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;2;2024-07-11;6;2025-02-05;
964;Landing gear;50436-4624;Big robot arm;Almost perfect;true;false;false;weight recorded;2025-03-03;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;true;2;2024-06-25;5;2024-11-11;
965;Wing A;43857-0263;Rotating table plus camera;Not Good;true;true;false;;2024-12-10;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2024-08-14;9;2024-08-14;
966;Flap;59983-001;Gantry system;Perfect;false;true;false;;2024-07-20;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;3;2025-06-05;6;2024-09-23;
967;Wing A;68391-456;Complete inspection;Not Good;false;false;false;packaging condition assessed;2025-04-13;ftp://inspection-server/aircraft/B787/apu/APU008_20240308/thermal_scans/;false;1;2025-04-26;7;2025-05-21;
968;Landing gear;50111-990;Camera only;Good;false;false;true;material composition checked;2024-11-16;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;true;2;2024-09-14;5;2025-03-16;
969;Fuselage panel;57520-0729;Big robot arm;Really bad;false;false;false;;2024-06-29;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;2;2025-02-26;8;2025-05-10;7
970;Aileron;52533-001;Complete inspection;Average;true;false;true;dimensions measured;2024-10-14;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2024-10-21;5;2024-11-25;
971;Engine cover;42291-365;Gantry system;Destroyed;true;false;false;packaging condition assessed;2024-06-13;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;3;2025-02-22;10;2025-01-02;
972;Rudder;37808-428;Big robot arm;Perfect;true;true;false;;2025-05-11;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-12-16;7;2025-01-31;
973;Rudder;54569-4197;Complete inspection;Good;false;false;false;;2024-10-28;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;false;1;2024-09-19;4;2024-11-02;
974;Engine cover;64942-1074;Complete inspection;Not Good;true;true;true;;2025-01-10;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;3;2024-09-05;4;2025-05-10;
975;Engine cover;55111-263;Camera only;Average;false;false;false;material composition checked;2024-12-30;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;true;3;2025-05-19;5;2024-10-19;3
976;Rudder;0187-5500;Complete inspection;Perfect;false;true;true;;2025-05-22;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;false;2;2025-02-13;8;2024-09-29;
977;Aileron;0378-0473;Rotating table plus camera;Good;true;false;false;color consistency verified;2024-09-13;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;true;1;2024-06-23;7;2024-07-14;
978;Elevator;63629-4068;Camera only;Good;false;true;true;;2024-07-16;ftp://inspection-server/aircraft/A350/fuselage/FS004_20240312/inspection/;true;2;2025-05-12;5;2025-02-09;
979;Aileron;49288-0580;Complete inspection;Destroyed;false;false;true;;2024-12-05;ftp://inspection-server/aircraft/A380/tail/TR005_20240311/damage_report/;false;1;2024-12-30;7;2024-12-13;
980;Tail fin;76436-127;Complete inspection;Good;false;true;false;;2024-10-08;ftp://inspection-server/aircraft/B777/engine/EC003_20240313/photos/;false;2;2025-02-28;7;2024-12-27;
981;Flap;66096-113;Camera only;Perfect;true;false;false;;2025-04-16;ftp://inspection-server/aircraft/B747/doors/CD006_20240310/assessment/;true;3;2024-09-24;7;2024-12-16;
982;Wing A;36987-3165;Gantry system;Good;false;true;false;material composition checked;2025-02-05;ftp://inspection-server/aircraft/A320neo/nose/NC007_20240309/strike_analysis/;false;2;2024-12-04;7;2025-04-09;
983;Fuselage panel;59779-300;Complete inspection;Almost perfect;true;true;true;;2024-08-29;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;false;1;2024-08-14;10;2024-07-20;6
984;Rudder;75974-100;Gantry system;Average;true;true;false;;2024-07-20;ftp://inspection-server/aircraft/B737/landing_gear/LG002_20240314/scans/;false;3;2025-02-15;10;2025-03-29;
985;Rudder;0603-5686;Big robot arm;Not Good;true;false;false;surface finish inspected;2024-10-10;ftp://inspection-server/aircraft/A320/wing_panels/WP001_20240315/;true;2;2024-11-03;6;2025-02-06;
