id_inspection;name_piece;ref_piece;name_program;state;dents;corrosions;scratches;details;inspection_date;inspection_path;inspection_status;user_validation;validation_date;creation_date;user_creation;modification_date;user_modification;deleted
849;Landing gear;55111-531;Gantry system;Good;false;false;false;color consistency verified;2025-03-24;ftp://inspection-server/aircraft/B787/Landing gear/55111-531/2025-03-24;VALIDATED;3;2025-03-26 08:27:30;2025-03-24 18:50:30;8;2025-03-26 08:27:30;3;false
850;Wing A;54458-993;Complete inspection;Really bad;true;true;true;;2024-07-10;ftp://inspection-server/aircraft/B747/Wing A/54458-993/2024-07-10;VALIDATED;1;2024-07-14 19:11:13;2024-07-10 18:42:32;8;2024-07-14 19:11:13;1;false
851;Rudder;36987-1657;Gantry system;Average;false;true;true;;2024-09-04;ftp://inspection-server/aircraft/B787/Rudder/36987-1657/2024-09-04;VALIDATED;1;2024-09-10 16:59:11;2024-09-04 08:47:46;9;2024-09-10 16:59:11;1;false
852;Wing A;52125-865;Camera only;Not good;true;true;true;material composition checked;2025-01-13;ftp://inspection-server/aircraft/B737/Wing A/52125-865/2025-01-13;VALIDATED;3;2025-01-17 11:26:36;2025-01-13 16:27:30;7;2025-01-17 11:26:36;3;false
853;Engine cover;61958-0602;Big robot arm;Good;true;false;false;surface finish inspected;2025-01-29;ftp://inspection-server/aircraft/B777/Engine cover/61958-0602/2025-01-29;VALIDATED;3;2025-01-31 03:57:24;2025-01-29 07:03:34;5;2025-01-31 03:57:24;3;false
854;Engine cover;33261-011;Gantry system;Really bad;true;true;false;packaging condition assessed;2025-05-06;ftp://inspection-server/aircraft/A380/Engine cover/33261-011/2025-05-06;PENDING;;;2025-05-06 08:03:40;8;;;false
855;Flap;10191-1425;Big robot arm;Average;true;true;false;dimensions measured;2024-09-22;ftp://inspection-server/aircraft/B737/Flap/10191-1425/2024-09-22;VALIDATED;3;2024-09-28 13:36:50;2024-09-22 19:11:42;7;2024-09-28 13:36:50;3;false
856;Cockpit window;0143-9966;Gantry system;Good;false;false;false;material composition checked;2024-09-11;ftp://inspection-server/aircraft/B787/Cockpit window/0143-9966/2024-09-11;VALIDATED;1;2024-09-17 14:59:05;2024-09-11 23:10:00;10;2024-09-17 14:59:05;1;false
857;Elevator;10742-1526;Gantry system;Average;true;false;false;color consistency verified;2024-06-25;ftp://inspection-server/aircraft/B737/Elevator/10742-1526/2024-06-25;VALIDATED;2;2024-06-26 22:29:49;2024-06-25 12:38:15;10;2024-06-26 22:29:49;2;false
858;Tail fin;52125-128;Rotating table plus camera;Not good;true;false;false;;2024-06-14;ftp://inspection-server/aircraft/B747/Tail fin/52125-128/2024-06-14;VALIDATED;1;2024-06-20 01:53:25;2024-06-14 19:39:54;9;2024-06-20 01:53:25;1;false
859;Engine cover;59762-0220;Complete inspection;Really bad;true;true;false;;2025-06-04;ftp://inspection-server/aircraft/B787/Engine cover/59762-0220/2025-06-04;VALIDATED;1;2025-06-10 19:39:15;2025-06-04 11:45:12;10;2025-06-10 19:39:15;1;false
860;Fuselage panel;58394-636;Complete inspection;Good;false;true;false;packaging condition assessed;2024-09-19;ftp://inspection-server/aircraft/B737/Fuselage panel/58394-636/2024-09-19;PENDING;;;2024-09-19 23:05:31;4;;;false
861;Flap;0268-1418;Camera only;Destroyed;true;true;true;;2024-12-04;ftp://inspection-server/aircraft/B737/Flap/0268-1418/2024-12-04;PENDING;;;2024-12-04 23:54:41;9;;;false
862;Engine cover;0363-0083;Big robot arm;Average;true;false;false;weight recorded;2025-03-20;ftp://inspection-server/aircraft/A320neo/Engine cover/0363-0083/2025-03-20;PENDING;;;2025-03-20 09:59:13;9;;;false
863;Tail fin;0603-3442;Gantry system;Average;true;false;false;;2025-02-05;ftp://inspection-server/aircraft/B787/Tail fin/0603-3442/2025-02-05;PENDING;;;2025-02-05 14:54:57;10;;;false
864;Elevator;50988-170;Rotating table plus camera;Perfect;false;false;false;;2024-12-25;ftp://inspection-server/aircraft/A350/Elevator/50988-170/2024-12-25;PENDING;;;2024-12-25 14:38:29;9;;;false
865;Tail fin;36987-1884;Camera only;Not good;false;true;true;;2024-12-27;ftp://inspection-server/aircraft/A320neo/Tail fin/36987-1884/2024-12-27;VALIDATED;2;2024-12-31 20:06:36;2024-12-27 10:36:33;9;2024-12-31 20:06:36;2;false
866;Fuselage panel;0179-0068;Camera only;Average;true;false;true;;2025-03-12;ftp://inspection-server/aircraft/B777/Fuselage panel/0179-0068/2025-03-12;PENDING;;;2025-03-12 23:47:43;5;;;false
867;Aileron;49817-0077;Big robot arm;Not good;true;false;true;;2025-03-12;ftp://inspection-server/aircraft/A320neo/Aileron/49817-0077/2025-03-12;VALIDATED;3;2025-03-14 03:19:20;2025-03-12 09:57:46;5;2025-03-14 03:19:20;3;false
868;Cockpit window;66992-340;Gantry system;Average;false;true;true;material composition checked;2025-03-22;ftp://inspection-server/aircraft/A320neo/Cockpit window/66992-340/2025-03-22;VALIDATED;2;2025-03-29 17:37:38;2025-03-22 22:59:32;8;2025-03-29 17:37:38;2;false
869;Fuselage panel;43063-332;Gantry system;Good;false;false;false;surface finish inspected;2024-11-18;ftp://inspection-server/aircraft/B787/Fuselage panel/43063-332/2024-11-18;REJECTED;;;2024-11-18 05:53:57;9;;;false
870;Flap;54473-205;Complete inspection;Average;true;false;false;;2025-04-22;ftp://inspection-server/aircraft/B747/Flap/54473-205/2025-04-22;PENDING;;;2025-04-22 17:36:29;9;;;false
871;Flap;64679-275;Complete inspection;Average;false;true;false;color consistency verified;2025-04-27;ftp://inspection-server/aircraft/B737/Flap/64679-275/2025-04-27;VALIDATED;1;2025-04-30 19:23:45;2025-04-27 06:13:25;4;2025-04-30 19:23:45;1;false
872;Landing gear;62630-001;Big robot arm;Average;false;false;true;material composition checked;2024-11-15;ftp://inspection-server/aircraft/B787/Landing gear/62630-001/2024-11-15;PENDING;;;2024-11-15 06:15:42;5;;;false
873;Landing gear;59779-258;Gantry system;Good;false;false;true;surface finish inspected;2025-03-12;ftp://inspection-server/aircraft/B747/Landing gear/59779-258/2025-03-12;PENDING;;;2025-03-12 03:51:24;7;;;false
874;Tail fin;54868-6209;Camera only;Not good;true;false;true;material composition checked;2024-06-12;ftp://inspection-server/aircraft/Tail fin/54868-6209/2024-06-12;VALIDATED;3;2024-06-12 09:55:32;2024-06-12 05:05:01;9;2024-06-12 09:55:32;3;false
875;Flap;66078-368;Gantry system;Not good;true;false;false;;2025-04-28;ftp://inspection-server/aircraft/B737/Flap/66078-368/2025-04-28;PENDING;;;2025-04-28 16:39:10;10;;;false
876;Elevator;0002-3233;Camera only;Destroyed;true;true;true;color consistency verified;2025-01-28;ftp://inspection-server/aircraft/A320neo/Elevator/0002-3233/2025-01-28;VALIDATED;2;2025-01-29 19:06:00;2025-01-28 10:23:09;10;2025-01-29 19:06:00;2;false
877;Rudder;37205-584;Gantry system;Average;true;false;false;;2024-09-13;ftp://inspection-server/aircraft/B787/Rudder/37205-584/2024-09-13;VALIDATED;3;2024-09-19 22:38:55;2024-09-13 18:38:22;9;2024-09-19 22:38:55;3;false
878;Engine cover;21695-943;Big robot arm;Not good;true;false;true;;2025-01-03;ftp://inspection-server/aircraft/B787/Engine cover/21695-943/2025-01-03;REJECTED;;;2025-01-03 22:53:14;8;;;false
879;Flap;43269-743;Gantry system;Not good;false;true;false;;2024-08-10;ftp://inspection-server/aircraft/A380/Flap/43269-743/2024-08-10;PENDING;;;2024-08-10 22:31:10;9;;;false
880;Cockpit window;65862-134;Complete inspection;Really bad;true;true;true;weight recorded;2024-06-18;ftp://inspection-server/aircraft/B747/Cockpit window/65862-134/2024-06-18;VALIDATED;3;2024-06-22 11:56:07;2024-06-18 19:44:55;8;2024-06-22 11:56:07;3;false
881;Fuselage panel;42192-124;Gantry system;Not good;true;false;false;;2024-12-10;ftp://inspection-server/aircraft/A380/Fuselage panel/42192-124/2024-12-10;VALIDATED;2;2024-12-16 18:53:02;2024-12-10 05:26:02;5;2024-12-16 18:53:02;2;false
882;Aileron;51346-212;Gantry system;Good;false;false;false;dimensions measured;2024-11-06;ftp://inspection-server/aircraft/B747/Aileron/51346-212/2024-11-06;VALIDATED;1;2024-11-12 07:38:45;2024-11-06 12:40:15;10;2024-11-12 07:38:45;1;false
883;Rudder;37000-149;Camera only;Average;false;true;true;color consistency verified;2025-06-10;ftp://inspection-server/aircraft/B747/Rudder/37000-149/2025-06-10;VALIDATED;1;2025-06-12 16:25:32;2025-06-10 04:40:19;5;2025-06-12 16:25:32;1;false
884;Rudder;11822-0915;Rotating table plus camera;Almost perfect;false;false;false;;2025-01-06;ftp://inspection-server/aircraft/B737/Rudder/11822-0915/2025-01-06;VALIDATED;1;2025-01-08 00:56:22;2025-01-06 03:06:00;8;2025-01-08 00:56:22;1;false
885;Flap;67046-950;Camera only;Not good;true;true;false;dimensions measured;2025-03-07;ftp://inspection-server/aircraft/A320neo/Flap/67046-950/2025-03-07;PENDING;;;2025-03-07 17:38:46;9;;;false
886;Rudder;54575-458;Rotating table plus camera;Not good;false;true;true;packaging condition assessed;2024-12-30;ftp://inspection-server/aircraft/B787/Rudder/54575-458/2024-12-30;PENDING;;;2024-12-30 04:55:52;5;;;false
887;Landing gear;11822-7206;Complete inspection;Not good;false;true;false;;2025-03-18;ftp://inspection-server/aircraft/A380/Landing gear/11822-7206/2025-03-18;VALIDATED;2;2025-03-20 11:14:29;2025-03-18 18:36:53;10;2025-03-20 11:14:29;2;false
888;Fuselage panel;51138-055;Gantry system;Not good;false;true;true;weight recorded;2025-05-15;ftp://inspection-server/aircraft/B737/Fuselage panel/51138-055/2025-05-15;VALIDATED;3;2025-05-16 16:23:51;2025-05-15 21:19:51;6;2025-05-16 16:23:51;3;false
889;Rudder;11716-8653;Rotating table plus camera;Really bad;true;false;true;;2024-09-26;ftp://inspection-server/aircraft/B737/Rudder/11716-8653/2024-09-26;VALIDATED;3;2024-10-02 12:59:40;2024-09-26 09:41:29;9;2024-10-02 12:59:40;3;false
890;Fuselage panel;49349-468;Complete inspection;Really bad;false;true;true;;2024-12-12;ftp://inspection-server/aircraft/B747/Fuselage panel/49349-468/2024-12-12;VALIDATED;1;2024-12-16 03:56:47;2024-12-12 12:25:03;10;2024-12-16 03:56:47;1;false
891;Rudder;49358-546;Complete inspection;Almost perfect;false;false;false;;2024-08-08;ftp://inspection-server/aircraft/A380/Rudder/49358-546/2024-08-08;VALIDATED;1;2024-08-13 20:24:38;2024-08-08 22:06:23;5;2024-08-13 20:24:38;1;false
892;Aileron;41250-453;Rotating table plus camera;Good;false;false;false;;2024-12-10;ftp://inspection-server/aircraft/B747/Aileron/41250-453/2024-12-10;VALIDATED;1;2024-12-15 12:10:16;2024-12-10 23:57:06;5;2024-12-15 12:10:16;1;false
893;Aileron;60429-315;Gantry system;Average;false;false;true;color consistency verified;2024-07-30;ftp://inspection-server/aircraft/A350/Aileron/60429-315/2024-07-30;PENDING;;;2024-07-30 08:28:47;7;;;false
894;Tail fin;21695-693;Big robot arm;Not good;true;true;false;surface finish inspected;2024-07-24;ftp://inspection-server/aircraft/A350/Tail fin/21695-693/2024-07-24;VALIDATED;3;2024-07-30 09:04:02;2024-07-24 05:00:28;5;2024-07-30 09:04:02;3;false
895;Tail fin;49999-588;Big robot arm;Average;true;true;false;;2024-11-13;ftp://inspection-server/aircraft/B747/Tail fin/49999-588/2024-11-13;VALIDATED;2;2024-11-18 18:20:10;2024-11-13 11:32:52;5;2024-11-18 18:20:10;2;false
896;Wing A;0113-0189;Rotating table plus camera;Not good;false;false;true;;2024-09-14;ftp://inspection-server/aircraft/B787/Wing A/0113-0189/2024-09-14;PENDING;;;2024-09-14 12:29:39;5;;;false
897;Flap;13811-583;Complete inspection;Average;true;false;true;color consistency verified;2024-12-09;ftp://inspection-server/aircraft/B777/Flap/13811-583/2024-12-09;PENDING;;;2024-12-09 18:50:12;5;;;false
898;Cockpit window;10412-0095;Camera only;Not good;false;false;true;;2025-03-08;ftp://inspection-server/aircraft/B787/Cockpit window/10412-0095/2025-03-08;VALIDATED;1;2025-03-11 01:42:49;2025-03-08 14:34:47;10;2025-03-11 01:42:49;1;false
899;Tail fin;0085-1110;Complete inspection;Average;true;true;false;material composition checked;2025-01-03;ftp://inspection-server/aircraft/B737/Tail fin/0085-1110/2025-01-03;VALIDATED;1;2025-01-06 06:49:41;2025-01-03 09:50:41;9;2025-01-06 06:49:41;1;false
900;Cockpit window;76433-003;Gantry system;Almost perfect;false;false;false;;2025-01-22;ftp://inspection-server/aircraft/B777/Cockpit window/76433-003/2025-01-22;PENDING;;;2025-01-22 06:17:12;7;;;false
901;Engine cover;14783-254;Complete inspection;Not good;true;false;false;;2025-05-27;ftp://inspection-server/aircraft/B777/Engine cover/14783-254/2025-05-27;VALIDATED;2;2025-05-31 23:54:21;2025-05-27 07:01:28;6;2025-05-31 23:54:21;2;false
902;Wing A;41163-604;Rotating table plus camera;Good;false;false;false;material composition checked;2025-01-04;ftp://inspection-server/aircraft/A350/Wing A/41163-604/2025-01-04;VALIDATED;2;2025-01-06 11:45:25;2025-01-04 18:37:39;4;2025-01-06 11:45:25;2;false
903;Cockpit window;47682-487;Big robot arm;Perfect;false;false;false;;2024-11-30;ftp://inspection-server/aircraft/B737/Cockpit window/47682-487/2024-11-30;PENDING;;;2024-11-30 01:35:20;4;;;false
904;Wing A;42806-057;Rotating table plus camera;Really bad;true;true;false;;2025-02-04;ftp://inspection-server/aircraft/B747/Wing A/42806-057/2025-02-04;PENDING;;;2025-02-04 04:51:18;7;;;false
905;Cockpit window;54569-0765;Complete inspection;Not good;false;true;true;material composition checked;2024-08-24;ftp://inspection-server/aircraft/B787/Cockpit window/54569-0765/2024-08-24;PENDING;;;2024-08-24 06:33:14;8;;;false
906;Engine cover;47682-018;Big robot arm;Not good;true;false;true;surface finish inspected;2025-04-28;ftp://inspection-server/aircraft/A320neo/Engine cover/47682-018/2025-04-28;VALIDATED;1;2025-04-30 07:45:11;2025-04-28 14:01:23;9;2025-04-30 07:45:11;1;false
907;Wing A;63517-160;Camera only;Not good;false;false;true;packaging condition assessed;2024-12-01;ftp://inspection-server/aircraft/A350/Wing A/63517-160/2024-12-01;PENDING;;;2024-12-01 11:07:43;9;;;false
908;Landing gear;49288-0569;Camera only;Good;true;false;false;;2025-03-14;ftp://inspection-server/aircraft/A380/Landing gear/49288-0569/2025-03-14;VALIDATED;3;2025-03-15 05:26:49;2025-03-14 22:14:15;7;2025-03-15 05:26:49;3;false
909;Cockpit window;41250-314;Complete inspection;Average;false;false;true;;2025-01-06;ftp://inspection-server/aircraft/A350/Cockpit window/41250-314/2025-01-06;VALIDATED;1;2025-01-09 22:17:10;2025-01-06 11:14:58;7;2025-01-09 22:17:10;1;false
910;Flap;67510-0085;Rotating table plus camera;Not good;true;false;true;weight recorded;2024-08-19;ftp://inspection-server/aircraft/B737/Flap/67510-0085/2024-08-19;VALIDATED;2;2024-08-21 01:31:55;2024-08-19 21:18:59;10;2024-08-21 01:31:55;2;false
911;Elevator;57900-002;Camera only;Average;true;true;false;material composition checked;2024-09-27;ftp://inspection-server/aircraft/A350/Elevator/57900-002/2024-09-27;VALIDATED;3;2024-09-30 03:40:21;2024-09-27 00:48:56;5;2024-09-30 03:40:21;3;false
912;Wing A;10191-1245;Complete inspection;Destroyed;true;true;true;;2024-10-03;ftp://inspection-server/aircraft/A350/Wing A/10191-1245/2024-10-03;VALIDATED;3;2024-10-10 03:46:29;2024-10-03 06:21:57;4;2024-10-10 03:46:29;3;false
913;Fuselage panel;15408-002;Complete inspection;Not good;true;true;false;weight recorded;2025-03-31;ftp://inspection-server/aircraft/B737/Fuselage panel/15408-002/2025-03-31;VALIDATED;2;2025-04-02 16:35:52;2025-03-31 19:14:35;4;2025-04-02 16:35:52;2;false
914;Landing gear;36987-2884;Complete inspection;Average;false;true;true;color consistency verified;2024-06-24;ftp://inspection-server/aircraft/A380/Landing gear/36987-2884/2024-06-24;VALIDATED;1;2024-06-28 03:50:38;2024-06-24 19:21:33;7;2024-06-28 03:50:38;1;false
915;Tail fin;49999-447;Camera only;Not good;true;false;true;dimensions measured;2025-03-17;ftp://inspection-server/aircraft/B737/Tail fin/49999-447/2025-03-17;PENDING;;;2025-03-17 14:26:33;6;;;false
916;Engine cover;68152-108;Rotating table plus camera;Not good;false;true;true;weight recorded;2025-02-03;ftp://inspection-server/aircraft/B747/Engine cover/68152-108/2025-02-03;VALIDATED;2;2025-02-07 17:51:23;2025-02-03 06:14:52;4;2025-02-07 17:51:23;2;false
917;Flap;76437-609;Big robot arm;Good;false;false;true;color consistency verified;2025-04-21;ftp://inspection-server/aircraft/A380/Flap/76437-609/2025-04-21;VALIDATED;2;2025-04-24 17:35:04;2025-04-21 21:39:41;9;2025-04-24 17:35:04;2;false
918;Rudder;10019-037;Gantry system;Not good;false;false;true;;2024-07-13;ftp://inspection-server/aircraft/B787/Rudder/10019-037/2024-07-13;VALIDATED;2;2024-07-14 21:43:25;2024-07-13 19:14:07;8;2024-07-14 21:43:25;2;false
919;Flap;54575-228;Complete inspection;Not good;true;true;false;;2025-04-04;ftp://inspection-server/aircraft/A350/Flap/54575-228/2025-04-04;VALIDATED;1;2025-04-10 16:55:43;2025-04-04 16:00:54;7;2025-04-10 16:55:43;1;false
920;Tail fin;36987-2256;Complete inspection;Average;false;false;true;;2025-06-09;ftp://inspection-server/aircraft/B747/Tail fin/36987-2256/2025-06-09;VALIDATED;2;2025-06-15 19:14:36;2025-06-09 23:36:01;8;2025-06-15 19:14:36;2;false
921;Engine cover;98132-712;Gantry system;Not good;false;false;true;packaging condition assessed;2024-07-13;ftp://inspection-server/aircraft/Engine cover/98132-712/2024-07-13;VALIDATED;3;2024-07-17 02:00:47;2024-07-13 14:19:15;10;2024-07-17 02:00:47;3;false
922;Flap;0054-0056;Rotating table plus camera;Average;true;false;false;;2024-12-21;ftp://inspection-server/aircraft/B737/Flap/0054-0056/2024-12-21;PENDING;;;2024-12-21 10:30:22;5;;;false
923;Wing A;41250-025;Rotating table plus camera;Good;false;false;false;;2025-01-27;ftp://inspection-server/aircraft/Wing A/41250-025/2025-01-27;PENDING;;;2025-01-27 16:36:40;7;;;false
924;Flap;0093-2263;Camera only;Really bad;true;true;true;dimensions measured;2025-01-25;ftp://inspection-server/aircraft/B777/Flap/0093-2263/2025-01-25;VALIDATED;1;2025-01-25 19:46:14;2025-01-25 04:49:26;4;2025-01-25 19:46:14;1;false
925;Rudder;24385-053;Rotating table plus camera;Good;false;false;true;;2024-10-30;ftp://inspection-server/aircraft/Rudder/24385-053/2024-10-30;VALIDATED;3;2024-11-06 09:21:21;2024-10-30 12:17:16;8;2024-11-06 09:21:21;3;false
926;Cockpit window;51985-010;Big robot arm;Really bad;true;true;false;;2025-06-08;ftp://inspection-server/aircraft/Cockpit window/51985-010/2025-06-08;VALIDATED;3;2025-06-09 14:59:07;2025-06-08 11:29:44;5;2025-06-09 14:59:07;3;false
927;Rudder;36987-1276;Gantry system;Not good;true;true;true;weight recorded;2024-10-03;ftp://inspection-server/aircraft/B777/Rudder/36987-1276/2024-10-03;VALIDATED;2;2024-10-09 10:01:46;2024-10-03 11:16:48;8;2024-10-09 10:01:46;2;false
928;Flap;51830-052;Gantry system;Really bad;false;true;true;weight recorded;2025-01-06;ftp://inspection-server/aircraft/Flap/51830-052/2025-01-06;PENDING;;;2025-01-06 16:08:47;7;;;false
929;Landing gear;27241-004;Complete inspection;Not good;true;true;true;;2024-10-23;ftp://inspection-server/aircraft/A350/Landing gear/27241-004/2024-10-23;VALIDATED;3;2024-10-30 09:46:25;2024-10-23 21:02:42;9;2024-10-30 09:46:25;3;false
930;Wing A;55154-9614;Big robot arm;Almost perfect;false;false;false;weight recorded;2025-04-04;ftp://inspection-server/aircraft/B787/Wing A/55154-9614/2025-04-04;VALIDATED;2;2025-04-08 16:15:01;2025-04-04 20:59:34;8;2025-04-08 16:15:01;2;false
931;Aileron;50988-232;Camera only;Not good;true;false;true;color consistency verified;2024-12-22;ftp://inspection-server/aircraft/A380/Aileron/50988-232/2024-12-22;VALIDATED;3;2024-12-25 22:35:18;2024-12-22 21:48:38;6;2024-12-25 22:35:18;3;false
932;Wing A;21695-062;Rotating table plus camera;Average;false;true;false;;2025-04-04;ftp://inspection-server/aircraft/Wing A/21695-062/2025-04-04;VALIDATED;3;2025-04-07 01:25:03;2025-04-04 14:25:02;7;2025-04-07 01:25:03;3;false
933;Cockpit window;60931-001;Complete inspection;Good;false;false;true;;2025-04-17;ftp://inspection-server/aircraft/A350/Cockpit window/60931-001/2025-04-17;REJECTED;;;2025-04-17 00:07:20;5;;;false
